cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group
Microglia,DOCK10-201,DOCK10,0.1391941391941392,0.6178861788617886,4.6986448780007895e-22,9.397289756001576e-21,True,-0.4786920396676494,CT_enriched,0.002020202020202,True,495.0,38,76,90.4083,351.0027,-1.9452,Dominant,Canonical,trial_failure_candidate
Microglia,DOCK10-202,DOCK10,0.8241758241758241,0.3333333333333333,4.6986448780007895e-22,9.397289756001576e-21,True,0.4908424908424908,AD_enriched,0.002020202020202,True,495.0,225,41,674.8257,243.4749,1.467,Minor,Alternate,new_target_candidate
Microglia,FGD4-216,FGD4,0.3818181818181818,0.0344827586206896,1.0500183837000896e-07,4.144809409342458e-07,True,0.3473354231974921,AD_enriched,0.025,True,120.0,21,2,67.6898,5.1275,3.4867,Minor,Alternate,new_target_candidate
Microglia,FOXP1-249,FOXP1,0.5,0.0,7.348931073379992e-10,3.945246258841062e-09,True,0.5,AD_enriched,0.0396825396825396,True,126.0,15,0,194.6706,0.0,7.6123,Minor,Alternate,new_target_candidate
Microglia,GDAP1-217,GDAP1,0.3410852713178294,0.0,1.5464713546923561e-18,2.108824574580485e-17,True,0.3410852713178294,AD_enriched,0.0476190476190476,True,84.0,44,0,99.8523,0.0,6.6561,Minor,Alternate,new_target_candidate
Microglia,IL6ST-204,IL6ST,0.5175438596491229,0.9306569343065694,6.050466904083324e-21,1.1000848916515135e-19,True,-0.4131130746574465,CT_enriched,0.0181818181818181,True,715.0,59,255,145.7927,1174.2956,-3.0012,Dominant,Canonical,trial_failure_candidate
Microglia,transcript131979.chr16.nic,IRF8,0.825,0.3546099290780142,1.237181233662942e-22,2.5596853110267768e-21,True,0.4703900709219857,AD_enriched,0.0372960372960372,True,1716.0,231,50,491.2831,212.1667,1.2075,Minor,Alternate,new_target_candidate
Microglia,LCOR-222,LCOR,0.25,0.0,1.7039294678841686e-07,6.59585600471291e-07,True,0.25,AD_enriched,0.0357142857142857,True,56.0,9,0,17.7115,0.0,4.2259,Minor,Alternate,new_target_candidate
Microglia,MYCBP2-207,MYCBP2,0.4898989898989899,0.9245283018867924,1.680022322348762e-20,2.8000372039146043e-19,True,-0.4346293119878024,CT_enriched,0.0454545454545454,True,462.0,97,196,244.5122,1220.234,-2.3145,Dominant,Canonical,trial_failure_candidate
Microglia,transcript176161.chr8.nnic,NSMCE2,0.375,0.027027027027027,0.0002011052316544,0.000511284487257,True,0.347972972972973,AD_enriched,0.0,True,3.0,15,1,13.9096,2.7698,1.9837,Minor,Alternate,new_target_candidate
Microglia,NUP62-202,NUP62,0.7484276729559748,0.131578947368421,4.4914145020914593e-17,5.614268127614328e-16,True,0.6168487255875538,AD_enriched,0.0222222222222222,True,495.0,119,5,584.3358,13.2309,5.3622,Minor,Alternate,new_target_candidate
Microglia,PHF3-204,PHF3,0.5068618481244281,0.2711323763955343,1.4159707537559885e-44,1.6991649045071862e-42,True,0.2357294717288938,AD_enriched,0.0104,True,10000.0,554,170,2402.6244,2503.5955,-0.0594,Minor,Alternate,new_target_candidate
Microglia,SPEN-201,SPEN,0.1686746987951807,0.9428571428571428,1.0874250997739413e-13,9.59492735094654e-13,True,-0.7741824440619621,CT_enriched,0.0,True,10.0,14,33,42.8285,473.4791,-3.4364,Dominant,Canonical,trial_failure_candidate
Microglia,TPP2-202,TPP2,0.3406593406593406,0.0125,2.611446448179108e-24,7.834339344537321e-23,True,0.3281593406593406,AD_enriched,0.0238095238095238,True,84.0,31,1,84.3645,5.2519,3.7713,Minor,Alternate,new_target_candidate
Microglia,TRIM38-201,TRIM38,0.437037037037037,0.9012345679012346,4.229104319965992e-10,2.416631039980567e-09,True,-0.4641975308641975,CT_enriched,0.0303030303030303,True,1287.0,59,73,184.2215,350.3734,-0.9238,Dominant,Canonical,trial_failure_candidate
Microglia,TSC1-246,TSC1,0.4,0.0,1.2874139952324976e-08,5.8518817965113536e-08,True,0.4,AD_enriched,0.0476190476190476,True,21.0,12,0,71.5704,0.0,6.1813,Minor,Alternate,new_target_candidate
Microglia,TUT4-220,TUT4,0.5555555555555556,0.0344827586206896,1.0271051127586508e-09,5.4058163829402675e-09,True,0.521072796934866,AD_enriched,0.0151515151515151,True,330.0,40,2,108.9388,14.8122,2.7976,Minor,Alternate,new_target_candidate
Microglia,VCP-201,VCP,0.6593406593406593,0.9422222222222222,1.2083635830586976e-11,8.238842611763847e-11,True,-0.2828815628815628,CT_enriched,0.0,True,210.0,60,212,214.2767,1504.3733,-2.8059,Dominant,Canonical,trial_failure_candidate
Microglia,YWHAB-201,YWHAB,0.7777777777777778,0.9936305732484076,3.3057749924803793e-08,1.426953234164193e-07,True,-0.2158527954706298,CT_enriched,0.0144855144855144,True,2002.0,70,156,369.3061,982.0779,-1.4086,Dominant,Canonical,trial_failure_candidate
Microglia,ZNF268-209,ZNF268,0.6617647058823529,0.0,2.601656584306996e-24,7.834339344537321e-23,True,0.6617647058823529,AD_enriched,0.0476190476190476,True,21.0,45,0,137.6631,0.0,7.1154,Minor,Alternate,new_target_candidate
Microglia,ZNF268-205,ZNF268,0.2794117647058823,1.0,2.601656584306996e-24,7.834339344537321e-23,True,-0.7205882352941178,CT_enriched,0.0476190476190476,True,21.0,19,109,56.3503,298.2024,-2.3832,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ABCB7-215,ABCB7,0.2261904761904762,0.0,1.3961697853794488e-06,4.484929912232047e-06,True,0.2261904761904762,AD_enriched,0.0,True,70.0,19,0,4.0662,0.0,2.3409,Minor,Alternate,new_target_candidate
Oligodendrocyte,ABCD4-214,ABCD4,0.918918918918919,0.303030303030303,5.5480775128850505e-25,8.855951906306205e-24,True,0.615888615888616,AD_enriched,0.0,True,2002.0,204,20,76.9738,11.3988,2.6528,Minor,Alternate,new_target_candidate
Oligodendrocyte,ABCD4-201,ABCD4,0.072072072072072,0.6060606060606061,5.5480775128850505e-25,8.855951906306205e-24,True,-0.5339885339885341,CT_enriched,0.0,True,2002.0,16,40,4.6406,19.5906,-1.8681,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ABI1-210,ABI1,0.2888888888888888,0.0,0.0001055374407441,0.0002634182763334,True,0.2888888888888888,AD_enriched,0.0158730158730158,True,126.0,13,0,1.1569,0.0,1.109,Minor,Alternate,new_target_candidate
Oligodendrocyte,ACAD11-208,ACAD11,0.6175869120654397,0.3038674033149171,6.6581934971593335e-19,6.782304560154628e-18,True,0.3137195087505226,AD_enriched,0.0257,True,10000.0,302,110,90.5743,75.0534,0.2679,Minor,Alternate,new_target_candidate
Oligodendrocyte,ACAP3-206,ACAP3,0.2020725388601036,0.0,0.022906027816112,0.0395827750021728,True,0.2020725388601036,AD_enriched,0.0476190476190476,True,21.0,39,0,14.6491,0.0,3.968,Minor,Alternate,new_target_candidate
Oligodendrocyte,transcript25226.chr7.nic,AGMO,0.4186046511627907,0.1739130434782608,3.759841961414021e-05,0.000100312842681,True,0.2446916076845299,AD_enriched,0.0142857142857142,True,70.0,36,12,3.9638,7.0185,-0.6919,Minor,Alternate,new_target_candidate
Oligodendrocyte,ARHGAP22-210,ARHGAP22,0.4426229508196721,0.017094017094017,1.430616770599832e-12,8.31691476775497e-12,True,0.4255289337256551,AD_enriched,0.0432900432900432,True,462.0,27,2,16.9334,0.599,3.4874,Minor,Alternate,new_target_candidate
Oligodendrocyte,ARHGAP22-201,ARHGAP22,0.5081967213114754,0.9487179487179488,1.430616770599832e-12,8.31691476775497e-12,True,-0.4405212274064733,CT_enriched,0.0497835497835497,True,462.0,31,111,11.2364,43.8578,-1.8742,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ARID4B-201,ARID4B,0.5308516063233044,0.7975113122171946,9.809296074947892e-43,4.899374222379888e-41,True,-0.2666597058938902,CT_enriched,0.0086,True,10000.0,1041,705,460.3979,553.6229,-0.2655,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ATG14-202,ATG14,0.4521739130434782,0.0227272727272727,7.377915890993906e-07,2.4513890782308075e-06,True,0.4294466403162055,AD_enriched,0.0377622377622377,True,715.0,52,1,24.0205,0.3054,4.2606,Minor,Alternate,new_target_candidate
Oligodendrocyte,ATG14-201,ATG14,0.5478260869565217,0.9772727272727272,7.377915890993906e-07,2.4513890782308075e-06,True,-0.4294466403162055,CT_enriched,0.0377622377622377,True,715.0,63,43,26.4467,33.378,-0.3248,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ATL1-221,ATL1,0.3700564971751412,0.1407766990291262,9.620859503312613e-08,3.5215833248926e-07,True,0.229279798146015,AD_enriched,0.0188,True,10000.0,131,29,44.486,12.8223,1.7184,Minor,Alternate,new_target_candidate
Oligodendrocyte,transcript158596.chr12.nic,ATP2A2,0.3666666666666666,0.0921052631578947,1.3366547144251446e-06,4.302675778589602e-06,True,0.2745614035087719,AD_enriched,0.0357142857142857,True,28.0,11,7,1.4157,2.1141,-0.3664,Minor,Alternate,new_target_candidate
Oligodendrocyte,transcript41287.chr6.nnic,ATP6V1G2,0.5581395348837209,0.0129589632829373,1.8070599791840168e-53,1.7130191027162776e-51,True,0.5451805716007836,AD_enriched,0.0476190476190476,True,126.0,48,6,16.9358,7.3994,1.0945,Minor,Alternate,new_target_candidate
Oligodendrocyte,ATP6V1G2-205,ATP6V1G2,0.4418604651162791,0.9870410367170628,1.8070599791840168e-53,1.7130191027162776e-51,True,-0.5451805716007837,CT_enriched,0.0476190476190476,True,126.0,38,457,10.8904,139.7687,-3.5655,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,BICD2-201,BICD2,0.077490774907749,0.612565445026178,1.2931425832959536e-34,3.7777655971130215e-33,True,-0.535074670118429,CT_enriched,0.0184815184815184,True,2002.0,21,117,3.4395,51.5114,-3.5642,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,BICD2-202,BICD2,0.922509225092251,0.387434554973822,1.2931425832959536e-34,3.7777655971130215e-33,True,0.535074670118429,AD_enriched,0.0184815184815184,True,2002.0,250,74,36.8791,34.908,0.0771,Minor,Alternate,new_target_candidate
Oligodendrocyte,CAPN10-207,CAPN10,0.15625,0.7058823529411765,4.1556708242053754e-10,1.940009143561203e-09,True,-0.5496323529411765,CT_enriched,0.0046620046620046,True,3003.0,15,36,1.2115,26.6582,-3.6446,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,CASC3-203,CASC3,0.7818181818181819,0.2413793103448276,7.102452550887097e-15,5.138768239699466e-14,True,0.5404388714733542,AD_enriched,0.0116133866133866,True,8008.0,215,14,85.9708,4.9576,3.8677,Minor,Alternate,new_target_candidate
Oligodendrocyte,CASC3-201,CASC3,0.2072727272727272,0.7241379310344828,7.102452550887097e-15,5.138768239699466e-14,True,-0.5168652037617556,CT_enriched,0.0163586413586413,True,8008.0,57,42,14.5473,28.2497,-0.9118,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,CDK5RAP3-237,CDK5RAP3,0.2521008403361344,0.050632911392405,0.0006768946341778,0.0014972264646457,True,0.2014679289437294,AD_enriched,0.0279720279720279,True,1001.0,30,4,22.1428,1.3428,3.3043,Minor,Alternate,new_target_candidate
Oligodendrocyte,CEP83-201,CEP83,0.8627450980392157,0.0888888888888888,1.3076009009636083e-25,2.2006544148463627e-24,True,0.7738562091503269,AD_enriched,0.0484848484848484,True,165.0,88,8,43.5937,7.5265,2.3868,Minor,Alternate,new_target_candidate
Oligodendrocyte,CEP95-201,CEP95,0.217391304347826,0.0147058823529411,5.8182100149467e-06,1.717000350662479e-05,True,0.2026854219948849,AD_enriched,0.0106560106560106,True,3003.0,10,1,3.0735,0.2923,1.6564,Minor,Alternate,new_target_candidate
Oligodendrocyte,CHD1-205,CHD1,0.3125,0.0147058823529411,1.2821542477717537e-23,1.901906422064629e-22,True,0.2977941176470589,AD_enriched,0.0095238095238095,True,210.0,15,2,13.9815,0.6049,3.2227,Minor,Alternate,new_target_candidate
Oligodendrocyte,CHD1-212,CHD1,0.25,0.0073529411764705,1.2821542477717537e-23,1.901906422064629e-22,True,0.2426470588235295,AD_enriched,0.0142857142857142,True,210.0,12,1,2.6991,0.3054,1.5027,Minor,Alternate,new_target_candidate
Oligodendrocyte,CHD1-211,CHD1,0.125,0.8161764705882353,1.2821542477717537e-23,1.901906422064629e-22,True,-0.6911764705882353,CT_enriched,0.0,True,210.0,6,111,3.8754,67.2221,-3.8066,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,transcript224122.chr1.nic,CHD1L,0.2971428571428571,0.0072992700729927,1.1181625275330266e-10,5.501975572447992e-10,True,0.2898435870698644,AD_enriched,0.0476190476190476,True,126.0,52,1,9.6602,0.2995,3.0362,Minor,Alternate,new_target_candidate
Oligodendrocyte,CLASP1-217,CLASP1,0.5393258426966292,0.0652173913043478,2.9384540061186544e-15,2.2014707836163145e-14,True,0.4741084513922814,AD_enriched,0.0,True,36.0,48,3,4.4362,1.3762,1.1939,Minor,Alternate,new_target_candidate
Oligodendrocyte,CLCC1-203,CLCC1,0.24,0.019108280254777,6.685895940030269e-37,2.3706860031634043e-35,True,0.2208917197452229,AD_enriched,0.0307692307692307,True,715.0,60,3,8.2109,0.9102,2.2696,Minor,Alternate,new_target_candidate
Oligodendrocyte,CLK4-201,CLK4,0.3245901639344262,0.5608465608465608,8.263196157439914e-07,2.733799583426524e-06,True,-0.2362563969121346,CT_enriched,0.0361,True,10000.0,99,106,14.4494,43.2822,-1.5192,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,CNOT4-205,CNOT4,0.3588709677419355,0.0260869565217391,1.1774853282449582e-20,1.3988284781835885e-19,True,0.3327840112201964,AD_enriched,0.0318181818181818,True,220.0,89,3,22.7143,0.9161,3.6295,Minor,Alternate,new_target_candidate
Oligodendrocyte,CNTN1-204,CNTN1,0.3716814159292035,0.0075187969924812,1.78792636808832e-14,1.2358508898467628e-13,True,0.3641626189367223,AD_enriched,0.0303030303030303,True,1287.0,42,1,3.651,0.2995,1.8396,Minor,Alternate,new_target_candidate
Oligodendrocyte,COG4-222,COG4,0.2837370242214533,0.0662983425414364,1.0411993452652449e-17,9.595974124517981e-17,True,0.2174386816800169,AD_enriched,0.0357,True,10000.0,82,36,50.2399,27.1361,0.8648,Minor,Alternate,new_target_candidate
Oligodendrocyte,COL4A5-202,COL4A5,0.4539682539682539,0.0606826801517067,1.8937785228419625e-73,4.398300619300457e-71,True,0.3932855738165472,AD_enriched,0.0105,True,10000.0,286,48,99.8193,23.6541,2.0319,Minor,Alternate,new_target_candidate
Oligodendrocyte,transcript177239.chr10.nic,CRTAC1,0.6666666666666666,0.0,2.1831886746193537e-18,2.1394327834613708e-17,True,0.6666666666666666,AD_enriched,0.0476190476190476,True,21.0,38,0,5.3921,0.0,2.6763,Minor,Alternate,new_target_candidate
Oligodendrocyte,CRTAC1-203,CRTAC1,0.087719298245614,0.9272727272727272,2.1831886746193537e-18,2.1394327834613708e-17,True,-0.8395534290271133,CT_enriched,0.0476190476190476,True,21.0,5,51,4.9656,16.4043,-1.5447,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,CRTAP-201,CRTAP,0.6464646464646465,0.912621359223301,1.2893273508808518e-06,4.158976072806636e-06,True,-0.2661567127586545,CT_enriched,0.0189393939393939,True,792.0,128,94,17.5824,90.4328,-2.2988,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,transcript48800.chr3.nnic,CRTAP,0.3535353535353535,0.087378640776699,1.2893273508808518e-06,4.158976072806636e-06,True,0.2661567127586545,AD_enriched,0.0189393939393939,True,792.0,70,9,19.112,8.6321,1.0621,Minor,Alternate,new_target_candidate
Oligodendrocyte,CTNND1-250,CTNND1,0.6447368421052632,0.1532258064516129,4.4896504218393984e-20,5.049497871536083e-19,True,0.4915110356536503,AD_enriched,0.0075757575757575,True,924.0,49,19,14.7981,7.4753,0.8984,Minor,Alternate,new_target_candidate
Oligodendrocyte,CYBC1-241,CYBC1,0.6075949367088608,0.083743842364532,6.192216105330925e-49,4.793807301543691e-47,True,0.5238510943443287,AD_enriched,0.0189810189810189,True,3003.0,144,17,87.1798,9.5378,3.0649,Minor,Alternate,new_target_candidate
Oligodendrocyte,DCAF11-217,DCAF11,0.6732673267326733,0.1666666666666666,9.844464807847356e-23,1.3409835493387385e-21,True,0.5066006600660067,AD_enriched,0.0397602397602397,True,5005.0,136,19,48.0596,14.0761,1.7023,Minor,Alternate,new_target_candidate
Oligodendrocyte,DENND4A-202,DENND4A,0.1785095320623916,0.4402985074626865,2.0721349671362538e-49,1.7500121676996182e-47,True,-0.2617889754002949,CT_enriched,0.0313020313020313,True,3003.0,103,177,14.0993,75.8443,-2.3475,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,DMAP1-214,DMAP1,0.4627659574468085,0.0168067226890756,3.136385554375252e-39,1.3244100818248222e-37,True,0.4459592347577329,AD_enriched,0.0395604395604395,True,1820.0,87,2,67.4442,0.6107,5.4092,Minor,Alternate,new_target_candidate
Oligodendrocyte,DMTF1-227,DMTF1,0.2846441947565543,0.0307692307692307,2.19032053498357e-25,3.6078152074463424e-24,True,0.2538749639873235,AD_enriched,0.0327,True,10000.0,152,2,39.4163,0.599,4.6597,Minor,Alternate,new_target_candidate
Oligodendrocyte,DPP3-209,DPP3,0.3469387755102041,0.7948717948717948,6.989550416502179e-05,0.0001778009949871,True,-0.4479330193615907,CT_enriched,0.0178571428571428,True,56.0,17,31,1.5743,15.0717,-2.6423,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,DPP3-211,DPP3,0.6530612244897959,0.2051282051282051,6.989550416502179e-05,0.0001778009949871,True,0.4479330193615908,AD_enriched,0.0178571428571428,True,56.0,32,8,4.2583,3.3515,0.2731,Minor,Alternate,new_target_candidate
Oligodendrocyte,transcript31963.chr2.nic,DPYSL5,0.2549019607843137,0.0309278350515463,8.592661514369524e-32,2.1230272730982163e-30,True,0.2239741257327674,AD_enriched,0.04004329004329,True,924.0,52,6,13.2161,3.6306,1.6182,Minor,Alternate,new_target_candidate
Oligodendrocyte,EIF2AK2-213,EIF2AK2,0.4887892376681614,0.1752577319587628,4.5097590913316e-08,1.7255214974658385e-07,True,0.3135315057093986,AD_enriched,0.0139,True,10000.0,109,17,30.4078,5.2612,2.3266,Minor,Alternate,new_target_candidate
Oligodendrocyte,EIF2AK2-201,EIF2AK2,0.452914798206278,0.8041237113402062,4.5097590913316e-08,1.7255214974658385e-07,True,-0.3512089131339282,CT_enriched,0.0258,True,10000.0,101,78,19.7268,80.3337,-1.9724,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,transcript50202.chr2.nnic,EML4,0.5581395348837209,0.0,2.326510602717522e-29,4.934539611699949e-28,True,0.5581395348837209,AD_enriched,0.0444444444444444,True,45.0,96,0,57.0668,0.0,5.8596,Minor,Alternate,new_target_candidate
Oligodendrocyte,ENAH-203,ENAH,0.4343434343434343,0.9166666666666666,1.008641741521107e-09,4.561967759849606e-09,True,-0.4823232323232323,CT_enriched,0.0079365079365079,True,126.0,86,55,6.2482,19.1787,-1.4771,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,transcript325983.chr1.nnic,ENAH,0.3535353535353535,0.0,1.008641741521107e-09,4.561967759849606e-09,True,0.3535353535353535,AD_enriched,0.0396825396825396,True,126.0,70,0,4.5838,0.0,2.4813,Minor,Alternate,new_target_candidate
Oligodendrocyte,ERCC4-215,ERCC4,0.2857142857142857,0.0458715596330275,2.0686742415846905e-11,1.0956661176922332e-10,True,0.2398427260812582,AD_enriched,0.0411810411810411,True,1287.0,26,5,11.4562,2.622,1.782,Minor,Alternate,new_target_candidate
Oligodendrocyte,FAM13C-204,FAM13C,0.3557046979865771,0.1160220994475138,1.5918823716731945e-14,1.1069301820991005e-13,True,0.2396825985390633,AD_enriched,0.0126,True,10000.0,106,21,51.5439,8.4348,2.4775,Minor,Alternate,new_target_candidate
Oligodendrocyte,FAM76B-201,FAM76B,0.238095238095238,0.6097560975609756,2.953379577641618e-07,1.025295077589336e-06,True,-0.3716608594657375,CT_enriched,0.0419580419580419,True,1001.0,25,25,8.59,24.4561,-1.4084,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,transcript151399.chr11.nnic,FAM76B,0.5428571428571428,0.048780487804878,2.953379577641618e-07,1.025295077589336e-06,True,0.4940766550522648,AD_enriched,0.0069930069930069,True,1001.0,57,2,15.1956,0.599,3.3404,Minor,Alternate,new_target_candidate
Oligodendrocyte,FBXW7-204,FBXW7,0.2553191489361702,0.0427807486631016,1.823038000466394e-09,7.966144414079398e-09,True,0.2125384002730685,AD_enriched,0.0242424242424242,True,330.0,12,8,4.0288,3.5107,0.1569,Minor,Alternate,new_target_candidate
Oligodendrocyte,transcript108478.chr11.nic,FCHSD2,0.5667655786350149,0.0,6.279081039080109e-46,3.94139613871988e-44,True,0.5667655786350149,AD_enriched,0.0027,True,10000.0,191,0,13.4395,0.0,3.852,Minor,Alternate,new_target_candidate
Oligodendrocyte,FLNB-227,FLNB,0.410828025477707,0.0168918918918918,1.5758793726204883e-101,1.045708526546024e-98,True,0.3939361335858152,AD_enriched,0.0119880119880119,True,8008.0,258,10,87.5189,2.9951,4.4697,Minor,Alternate,new_target_candidate
Oligodendrocyte,GAN-203,GAN,0.081081081081081,0.7094594594594594,1.5448203971598803e-54,1.5945979432905877e-52,True,-0.6283783783783784,CT_enriched,0.0003330003330003,True,3003.0,24,210,11.8354,132.8643,-3.3826,Dominant,Canonical,trial_failure_candidate
